time[ms],x,y,arc,pos
58736,-7969,100054,94,11
58737,-7969,100067,94,11
58745,-7969,100081,94,11
58752,-7969,100092,94,11
58760,-7969,100092,94,11
58761,-7969,100104,94,11
58769,-7969,100117,94,11
58777,-7969,100129,94,11
58784,-7969,100143,94,11
58792,-7969,100143,94,11
58793,-7969,100158,94,11
58800,-7969,100170,94,11
58808,-7969,100170,94,11
58809,-7969,100183,94,11
58816,-7969,100197,94,11
58824,-7969,100197,94,11
58825,-7969,100211,94,11
58832,-7969,100223,94,11
58840,-7969,100237,94,11
58848,-7969,100237,94,11
58849,-7971,100252,94,11
58856,-7973,100265,94,11
58864,-7974,100276,94,11
58872,-7976,100287,94,11
58880,-7976,100287,94,11
58881,-7978,100301,94,11
58888,-7979,100313,95,11
58896,-7980,100327,94,11
58904,-7980,100339,94,11
58912,-7981,100353,94,11
58920,-7983,100366,94,11
58928,-7984,100377,94,11
58936,-7985,100388,94,11
58944,-7988,100398,94,11
58952,-7989,100408,94,11
58960,-7989,100408,95,11
58961,-7989,100420,95,11
58969,-7989,100431,95,11
58977,-7989,100442,95,11
58985,-7990,100453,95,11
58993,-7991,100465,94,11
59000,-7993,100476,94,11
59008,-7993,100487,94,11
59016,-7993,100498,94,11
59024,-7993,100510,94,11
59032,-7993,100522,94,11
59040,-7993,100533,94,11
59048,-7993,100533,94,11
59049,-7994,100545,94,11
59056,-7994,100557,94,11
59064,-7996,100567,94,11
59072,-7996,100580,95,11
59080,-7996,100591,95,11
59088,-7996,100602,95,11
59096,-7996,100613,95,11
59104,-7996,100626,95,11
59112,-7996,100637,95,11
59120,-7996,100648,95,11
59128,-7996,100661,95,11
59136,-7996,100674,95,11
59144,-7996,100687,95,11
59152,-7996,100698,95,11
59160,-7996,100709,95,11
59168,-7996,100721,95,11
59176,-7996,100733,95,11
59184,-7996,100746,95,11
59192,-7996,100757,95,11
59200,-7996,100772,95,11
59208,-7996,100783,95,11
59216,-7998,100798,95,11
59224,-7998,100811,95,11
59232,-7998,100826,95,11
59240,-7998,100838,95,11
59248,-7998,100851,95,11
59256,-7999,100865,95,11
59264,-7999,100881,95,11
59272,-8001,100899,95,11
59280,-8005,100919,95,11
59288,-8008,100941,95,11
59296,-8010,100955,96,11
59304,-8010,100969,96,11
59312,-8010,100981,96,11
59320,-8013,100993,96,11
59328,-8014,101006,96,11
59336,-8014,101021,96,11
59344,-8015,101034,96,11
59352,-8016,101047,95,11
59360,-8019,101058,95,11
59368,-8019,101071,95,11
59376,-8020,101084,95,11
59384,-8020,101097,95,11
59392,-8020,101109,95,11
59400,-8023,101121,95,11
59408,-8023,101133,95,11
59416,-8023,101144,95,11
59424,-8023,101156,95,11
59432,-8024,101167,95,11
59440,-8025,101178,94,11
59448,-8026,101188,94,11
59456,-8026,101200,94,11
59464,-8028,101211,94,11
59472,-8028,101222,94,11
59480,-8029,101233,94,11
59488,-8029,101247,94,11
59496,-8030,101258,94,11
59504,-8030,101272,94,11
59512,-8030,101283,94,11
59520,-8030,101295,94,11
59528,-8030,101306,94,11
59536,-8030,101316,94,11
59544,-8030,101327,94,11
59552,-8030,101338,94,11
59560,-8030,101352,94,11
59568,-8030,101365,94,11
59576,-8030,101376,94,11
59584,-8030,101388,94,11
59592,-8030,101400,94,11
59600,-8030,101411,94,11
59608,-8030,101421,94,11
59616,-8030,101433,94,11
59624,-8030,101447,94,11
59632,-8030,101458,94,11
59640,-8030,101472,94,11
59648,-8030,101483,94,11
59656,-8030,101496,94,11
59664,-8030,101508,94,11
59672,-8030,101522,94,11
59680,-8030,101536,94,11
59688,-8030,101547,94,11
59696,-8030,101562,94,11
59704,-8030,101575,94,11
59712,-8030,101588,94,11
59720,-8030,101601,94,11
59728,-8030,101612,94,11
59736,-8030,101624,94,11
59744,-8030,101637,94,11
59752,-8030,101650,94,11
59760,-8030,101663,94,11
59768,-8030,101676,94,11
59776,-8030,101689,94,11
59784,-8030,101702,94,11
59792,-8030,101714,94,11
59800,-8030,101726,94,11
59808,-8030,101737,94,11
59816,-8030,101748,94,11
59824,-8030,101761,94,11
59832,-8030,101773,94,11
59840,-8030,101783,94,11
59848,-8030,101795,94,11
59856,-8030,101807,94,11
59864,-8030,101817,94,11
59872,-8030,101827,94,11
59880,-8030,101838,94,11
59888,-8030,101848,94,11
59896,-8030,101859,94,11
59904,-8031,101869,94,11
59912,-8031,101879,94,11
59920,-8031,101892,94,11
59928,-8031,101904,94,11
59936,-8031,101917,94,11
59944,-8031,101928,94,11
59952,-8031,101940,94,11
59960,-8031,101949,94,11
59968,-8031,101961,94,11
59976,-8031,101970,94,11
59984,-8031,101981,94,11
59992,-8031,101991,94,11
60000,-8031,102002,94,11
60008,-8031,102013,94,11
60016,-8032,102022,94,11
60024,-8033,102031,94,11
60032,-8033,102043,94,11
60040,-8033,102056,94,11
60048,-8033,102068,94,11
60056,-8033,102078,94,11
60064,-8033,102090,94,11
60072,-8033,102103,94,11
60080,-8033,102116,94,11
60088,-8033,102127,94,11
60096,-8033,102139,94,11
60104,-8033,102151,94,11
60112,-8033,102163,94,11
60120,-8033,102175,94,11
60128,-8033,102188,94,11
60136,-8033,102201,94,11
60144,-8034,102212,94,11
60152,-8035,102223,94,11
60160,-8036,102237,94,11
60168,-8036,102247,94,11
60176,-8039,102261,94,11
60184,-8039,102273,95,11
60192,-8039,102286,95,11
60200,-8041,102298,95,11
60208,-8041,102311,95,11
60216,-8043,102326,95,11
60224,-8045,102339,95,11
60232,-8045,102352,96,11
60240,-8045,102365,96,11
60248,-8046,102378,96,11
60256,-8046,102390,96,11
60264,-8048,102401,96,11
60272,-8048,102412,96,11
60280,-8050,102422,96,11
60288,-8050,102434,96,11
60296,-8050,102445,96,11
60304,-8050,102456,96,11
60312,-8051,102467,96,11
60320,-8051,102478,96,11
60328,-8051,102489,96,11
60336,-8053,102501,96,11
60344,-8053,102511,96,11
60352,-8053,102522,96,11
60360,-8053,102533,96,11
60368,-8054,102544,96,11
60376,-8054,102556,95,11
60384,-8054,102568,95,11
60392,-8054,102581,95,11
60400,-8054,102594,95,11
60408,-8054,102606,95,11
60416,-8054,102618,95,11
60424,-8054,102628,95,11
60432,-8054,102640,95,11
60440,-8054,102651,95,11
60448,-8054,102662,95,11
60456,-8054,102674,95,11
60464,-8054,102687,95,11
60472,-8054,102697,95,11
60480,-8054,102707,95,11
60488,-8054,102718,95,11
60496,-8054,102731,95,11
60504,-8054,102742,95,11
60512,-8054,102756,95,11
60520,-8054,102768,95,11
60528,-8054,102782,95,11
60536,-8054,102795,95,11
60544,-8054,102807,95,11
60552,-8054,102820,95,11
60560,-8054,102833,95,11
60568,-8054,102847,95,11
60576,-8054,102858,95,11
60584,-8054,102872,95,11
60592,-8054,102886,95,11
60600,-8054,102900,95,11
60608,-8054,102912,95,11
60616,-8054,102926,95,11
60624,-8054,102939,95,11
60632,-8055,102952,95,11
60640,-8055,102966,95,11
60648,-8055,102978,95,11
60656,-8056,102991,95,11
60664,-8058,103005,95,11
60672,-8058,103018,95,11
60680,-8059,103032,95,11
60688,-8059,103045,95,11
60696,-8059,103057,95,11
60704,-8059,103068,95,11
60712,-8059,103080,95,11
60720,-8060,103090,95,11
60728,-8060,103101,95,11
60736,-8060,103113,95,11
60744,-8060,103126,95,11
60752,-8060,103137,95,11
60760,-8060,103148,95,11
60768,-8060,103160,95,11
60776,-8060,103171,95,11
60784,-8060,103182,95,11
60792,-8060,103196,95,11
60800,-8060,103207,95,11
60808,-8060,103217,95,11
60816,-8060,103230,95,11
60824,-8060,103242,95,11
60832,-8060,103255,95,11
60840,-8060,103267,95,11
60848,-8060,103277,95,11
60856,-8060,103289,95,11
60864,-8060,103300,95,11
60872,-8060,103311,95,11
60880,-8060,103323,95,11
60888,-8060,103337,95,11
60896,-8060,103350,95,11
60904,-8060,103361,95,11
60912,-8060,103372,95,11
60920,-8060,103385,95,11
60928,-8060,103396,95,11
60936,-8060,103408,95,11
60944,-8060,103421,95,11
60952,-8060,103433,95,11
60960,-8060,103447,95,11
60968,-8060,103461,95,11
60976,-8060,103473,95,11
60984,-8060,103487,95,11
60992,-8060,103501,95,11
61000,-8060,103513,95,11
61008,-8060,103528,95,11
61016,-8060,103542,95,11
61024,-8060,103559,95,11
61032,-8061,103584,95,11
61040,-8066,103609,94,11
61048,-8065,103629,94,11
61056,-8065,103646,94,11
61064,-8065,103658,94,11
61072,-8065,103672,94,11
61080,-8065,103687,94,11
61088,-8065,103702,94,11
61096,-8065,103716,94,11
61104,-8066,103729,94,11
61112,-8066,103746,94,11
61120,-8066,103758,94,11
61128,-8066,103772,94,11
61136,-8068,103786,94,11
61144,-8068,103799,94,11
61152,-8068,103812,94,11
61160,-8068,103825,94,11
61168,-8068,103837,94,11
61176,-8068,103850,94,11
61184,-8068,103863,94,11
61192,-8068,103875,94,11
61200,-8068,103886,94,11
61208,-8068,103897,94,11
61216,-8068,103908,94,11
61224,-8068,103921,94,11
61232,-8068,103932,94,11
61240,-8069,103945,94,11
61248,-8069,103957,94,11
61256,-8069,103967,94,11
61264,-8069,103978,94,11
61272,-8069,103991,94,11
61280,-8069,104003,94,11
61288,-8069,104017,94,11
61296,-8069,104029,94,11
61304,-8069,104041,94,11
61312,-8069,104052,94,11
61320,-8069,104065,94,11
61328,-8069,104077,94,11
61336,-8069,104088,94,11
61344,-8069,104101,94,11
61352,-8069,104114,94,11
61360,-8069,104128,94,11
61368,-8069,104140,94,11
61376,-8069,104152,94,11
61384,-8069,104163,94,11
61392,-8069,104177,94,11
61400,-8069,104191,94,11
61408,-8069,104203,94,11
61416,-8069,104216,94,11
61424,-8069,104229,94,11
61432,-8069,104242,94,11
61440,-8069,104256,94,11
61448,-8069,104267,94,11
61456,-8069,104281,94,11
61464,-8069,104296,94,11
61472,-8069,104309,94,11
61480,-8069,104321,94,11
61488,-8069,104333,94,11
61496,-8069,104347,94,11
61504,-8069,104361,94,11
61512,-8069,104374,94,11
61520,-8069,104387,94,11
61528,-8069,104401,94,11
61536,-8069,104414,94,11
61544,-8069,104427,94,11
61552,-8069,104442,94,11
61560,-8069,104461,94,11
61568,-8069,104481,94,11
61576,-8070,104495,94,11
61584,-8071,104507,94,11
61592,-8071,104518,94,11
61600,-8071,104530,94,11
61608,-8071,104542,94,11
61616,-8071,104554,94,11
61624,-8071,104566,94,11
61632,-8071,104577,94,11
61640,-8071,104587,94,11
61648,-8071,104598,94,11
61656,-8071,104609,94,11
61664,-8070,104621,94,11
61672,-8070,104632,93,11
61680,-8070,104644,93,11
61688,-8070,104655,93,11
61696,-8070,104666,93,11
61704,-8070,104679,93,11
61712,-8070,104691,93,11
61720,-8070,104702,93,11
61728,-8070,104715,93,11
61736,-8070,104726,93,11
61744,-8070,104736,93,11
61752,-8070,104747,93,11
61760,-8070,104760,93,11
61768,-8070,104771,93,11
61776,-8070,104783,93,11
61784,-8070,104793,93,11
61792,-8070,104804,93,11
61800,-8070,104816,93,11
61808,-8070,104827,93,11
61816,-8070,104841,93,11
61824,-8070,104852,93,11
61832,-8070,104861,93,11
61840,-8070,104871,93,11
61848,-8070,104882,93,11
61856,-8070,104896,93,11
61864,-8070,104909,93,11
61872,-8070,104921,93,11
61880,-8070,104934,93,11
61888,-8070,104947,93,11
61896,-8070,104959,93,11
61904,-8070,104972,93,11
61912,-8070,104984,93,11
61920,-8070,104998,93,11
61928,-8070,105012,93,11
61936,-8070,105025,93,11
61944,-8070,105037,93,11
61952,-8070,105051,93,11
61960,-8070,105065,93,11
61968,-8070,105078,93,11
61976,-8070,105091,93,11
61984,-8070,105104,93,11
61992,-8070,105117,93,11
62000,-8070,105130,93,11
62008,-8070,105143,93,11
62016,-8070,105156,93,11
62024,-8070,105168,93,11
62032,-8070,105181,93,11
62040,-8070,105191,93,11
62048,-8070,105200,93,11
62056,-8070,105212,93,11
62064,-8070,105223,93,11
62072,-8070,105234,93,11
62080,-8070,105245,93,11
62088,-8070,105256,93,11
62096,-8070,105267,93,11
62104,-8070,105278,93,11
62112,-8070,105289,93,11
62120,-8070,105301,93,11
62128,-8070,105312,93,11
62136,-8070,105323,93,11
62144,-8070,105336,93,11
62152,-8070,105348,93,11
62160,-8070,105361,93,11
62168,-8070,105373,93,11
62176,-8070,105385,93,11
62184,-8070,105397,93,11
62192,-8070,105407,93,11
62200,-8070,105419,93,11
62208,-8070,105431,93,11
62216,-8070,105443,93,11
62224,-8070,105456,93,11
62232,-8070,105467,93,11
62240,-8070,105476,93,11
62248,-8070,105487,93,11
62256,-8070,105498,93,11
62264,-8070,105509,93,11
62272,-8070,105521,93,11
62280,-8068,105534,93,11
62288,-8068,105550,92,11
62296,-8068,105563,92,11
62304,-8068,105576,92,11
62312,-8068,105588,92,11
62320,-8066,105603,92,11
62328,-8066,105616,92,11
62336,-8066,105631,92,11
62344,-8066,105643,92,11
62352,-8066,105656,92,11
62360,-8066,105671,92,11
62368,-8066,105686,92,11
62376,-8066,105699,92,11
62384,-8066,105712,92,11
62392,-8066,105726,92,11
62400,-8066,105740,92,11
62408,-8066,105754,92,11
62416,-8066,105769,92,11
62424,-8070,105788,92,11
62432,-8070,105812,92,11
62440,-8070,105843,92,11
62448,-8070,105873,92,11
62456,-8071,105902,92,11
62464,-8071,105931,92,11
62472,-8071,105956,92,11
62480,-8071,105977,92,11
62488,-8071,105991,92,11
62496,-8071,105998,92,11
62504,-8071,106007,92,11
62512,-8071,106018,92,11
62520,-8071,106031,92,11
62528,-8071,106043,92,11
62536,-8071,106055,92,11
62544,-8071,106066,92,11
62552,-8071,106077,92,11
62560,-8071,106088,92,11
62568,-8071,106098,92,11
62576,-8071,106108,92,11
62584,-8071,106121,92,11
62592,-8071,106134,92,11
62600,-8071,106147,92,11
62608,-8071,106160,92,11
62616,-8071,106171,92,11
62624,-8071,106183,92,11
62632,-8071,106195,92,11
62640,-8071,106207,92,11
62648,-8071,106218,92,11
62656,-8071,106231,92,11
62664,-8071,106243,92,11
62672,-8071,106254,92,11
62680,-8071,106266,92,11
62688,-8071,106278,92,11
62696,-8071,106291,92,11
62704,-8071,106303,92,11
62712,-8071,106315,92,11
62720,-8071,106328,92,11
62728,-8071,106342,92,11
62736,-8071,106356,92,11
62744,-8071,106369,92,11
62752,-8071,106382,92,11
62760,-8071,106396,92,11
62768,-8071,106411,92,11
62776,-8071,106425,92,11
62784,-8071,106438,92,11
62792,-8071,106454,92,11
62800,-8071,106468,92,11
62808,-8071,106483,92,11
62816,-8071,106502,92,11
62824,-8071,106526,92,11
62832,-8071,106547,92,11
62840,-8071,106564,92,11
62848,-8071,106578,92,11
62856,-8071,106592,92,11
62864,-8071,106604,92,11
62872,-8073,106618,92,11
62880,-8073,106633,93,11
62888,-8074,106646,93,11
62896,-8076,106661,93,11
62904,-8076,106675,93,11
62912,-8076,106688,93,11
62920,-8076,106703,93,11
62928,-8078,106715,93,11
62936,-8078,106728,93,11
62944,-8078,106737,93,11
62952,-8078,106747,93,11
62960,-8078,106758,93,11
62968,-8078,106771,93,11
62976,-8078,106783,93,11
62984,-8078,106796,93,11
62992,-8078,106808,93,11
63000,-8078,106818,93,11
63008,-8078,106830,93,11
63016,-8078,106842,93,11
63024,-8078,106853,93,11
63032,-8078,106867,93,11
63040,-8078,106878,93,11
63048,-8078,106891,93,11
63056,-8078,106902,93,11
63064,-8078,106913,93,11
63072,-8078,106927,93,11
63080,-8078,106940,93,11
63088,-8078,106952,93,11
63096,-8078,106965,93,11
63104,-8078,106977,93,11
63112,-8078,106988,93,11
63120,-8078,107002,93,11
63128,-8078,107014,93,11
63136,-8078,107026,93,11
63144,-8078,107038,93,11
63152,-8078,107051,93,11
63160,-8078,107065,93,11
63168,-8078,107078,93,11
63176,-8078,107092,93,11
63184,-8078,107104,93,11
63192,-8078,107116,93,11
63200,-8078,107129,93,11
63208,-8078,107143,93,11
63216,-8078,107157,93,11
63224,-8078,107172,93,11
63232,-8078,107186,93,11
63240,-8078,107199,93,11
63248,-8078,107213,93,11
63256,-8078,107227,93,11
63264,-8078,107241,93,11
63272,-8079,107256,93,11
63280,-8079,107269,94,11
63288,-8079,107283,94,11
63296,-8080,107297,94,11
63304,-8081,107311,93,11
63312,-8081,107325,93,11
63320,-8083,107339,93,11
63328,-8083,107352,94,11
63336,-8083,107366,94,11
63344,-8083,107379,94,11
63352,-8085,107393,94,11
63360,-8085,107408,94,11
63368,-8085,107422,94,11
63376,-8085,107435,94,11
63384,-8085,107446,94,11
63392,-8085,107456,94,11
63400,-8085,107468,94,11
63408,-8085,107480,94,11
63416,-8085,107490,94,11
63424,-8085,107501,94,11
63432,-8085,107512,94,11
63440,-8085,107523,94,11
63448,-8085,107535,94,11
63456,-8085,107545,94,11
63464,-8085,107557,94,11
63472,-8085,107571,94,11
63480,-8085,107582,94,11
63488,-8085,107593,94,11
63496,-8085,107604,94,11
63504,-8085,107616,94,11
63512,-8085,107628,94,11
63520,-8085,107640,94,11
63528,-8085,107652,94,11
63536,-8085,107664,94,11
63544,-8085,107676,94,11
63552,-8085,107688,94,11
63560,-8085,107699,94,11
63568,-8085,107711,94,11
63576,-8085,107723,94,11
63584,-8085,107736,94,11
63592,-8085,107748,94,11
63600,-8085,107761,94,11
63608,-8085,107774,94,11
63616,-8085,107788,94,11
63624,-8083,107804,94,11
63632,-8081,107817,94,11
63640,-8080,107832,93,11
63648,-8080,107844,93,11
63656,-8080,107857,93,11
63664,-8080,107872,93,11
63672,-8080,107886,93,11
63680,-8080,107901,93,11
63688,-8080,107912,93,11
63696,-8080,107926,93,11
63704,-8080,107941,93,11
63712,-8080,107955,93,11
63720,-8080,107970,93,11
63728,-8080,107983,93,11
63736,-8080,107997,93,11
63744,-8080,108011,93,11
63752,-8080,108025,93,11
63760,-8080,108038,93,11
63768,-8080,108052,93,11
63776,-8080,108066,93,11
63784,-8080,108079,93,11
63792,-8080,108093,93,11
63800,-8080,108106,93,11
63808,-8080,108118,93,11
63816,-8080,108128,93,11
63824,-8080,108141,93,11
63832,-8080,108152,93,11
63840,-8080,108163,93,11
63848,-8080,108176,93,11
63856,-8080,108187,93,11
63864,-8080,108198,93,11
63872,-8080,108209,93,11
63880,-8080,108221,93,11
63888,-8080,108231,93,11
63896,-8080,108242,93,11
63904,-8080,108256,93,11
63912,-8080,108268,93,11
63920,-8080,108278,93,11
63928,-8080,108290,93,11
63936,-8080,108301,93,11
63944,-8080,108313,93,11
63952,-8080,108325,93,11
63960,-8080,108337,93,11
63968,-8080,108348,93,11
63976,-8080,108360,93,11
63984,-8080,108372,93,11
63992,-8080,108383,93,11
64000,-8080,108392,93,11
64008,-8080,108402,93,11
64016,-8080,108413,93,11
64024,-8080,108425,93,11
64032,-8080,108436,93,11
64040,-8078,108449,93,11
64048,-8079,108461,92,11
64056,-8079,108474,92,11
64064,-8079,108487,92,11
64072,-8079,108500,92,11
64080,-8079,108513,92,11
64088,-8079,108527,92,11
64096,-8079,108542,92,11
64104,-8079,108557,92,11
64112,-8079,108569,92,11
64120,-8079,108583,92,11
64128,-8079,108598,92,11
64136,-8079,108612,92,11
64144,-8079,108627,92,11
64152,-8079,108639,92,11
64160,-8079,108652,92,11
64168,-8079,108667,92,11
64176,-8079,108682,92,11
64184,-8079,108696,92,11
64192,-8079,108708,92,11
64200,-8079,108722,92,11
64208,-8079,108736,92,11
64216,-8079,108750,92,11
64224,-8079,108763,92,11
64232,-8079,108777,92,11
64240,-8081,108795,92,11
64248,-8081,108814,93,11
64256,-8081,108829,93,11
64264,-8081,108843,93,11
64272,-8081,108852,93,11
64280,-8081,108861,93,11
64288,-8081,108867,93,11
64296,-8080,108879,93,11
64304,-8080,108890,92,11
64312,-8080,108902,92,11
64320,-8080,108912,92,11
64328,-8080,108923,92,11
64336,-8080,108936,92,11
64344,-8080,108948,92,11
64352,-8080,108961,92,11
64360,-8080,108973,92,11
64368,-8080,108986,92,11
64376,-8080,108998,92,11
64384,-8080,109012,92,11
64392,-8080,109022,92,11
64400,-8080,109035,92,11
64408,-8080,109047,92,11
64416,-8080,109058,92,11
64424,-8080,109072,92,11
64432,-8080,109084,92,11
64440,-8080,109096,92,11
64448,-8080,109108,92,11
64456,-8080,109121,92,11
64464,-8080,109133,92,11
64472,-8080,109145,92,11
64480,-8078,109156,92,11
64488,-8077,109169,91,11
64496,-8077,109183,91,11
64504,-8076,109200,91,11
64512,-8075,109214,91,11
64520,-8073,109227,90,11
64528,-8072,109242,90,11
64536,-8068,109256,90,11
64544,-8068,109271,89,11
64552,-8068,109284,89,11
64560,-8067,109296,89,11
64568,-8067,109311,89,11
64576,-8067,109326,89,11
64584,-8067,109340,89,11
64592,-8067,109354,89,11
64600,-8067,109368,89,11
64608,-8067,109383,89,11
64616,-8067,109397,89,11
64624,-8067,109412,89,11
64632,-8067,109427,89,11
64640,-8067,109441,89,11
64648,-8067,109455,89,11
64656,-8067,109468,89,11
64664,-8067,109482,89,11
64672,-8067,109496,89,11
64680,-8067,109508,89,11
64688,-8067,109522,89,11
64696,-8067,109536,89,11
64704,-8067,109548,89,11
64712,-8067,109562,89,11
64720,-8067,109573,89,11
64728,-8067,109586,89,11
64736,-8067,109598,89,11
64744,-8067,109609,89,11
64752,-8067,109621,89,11
64760,-8067,109632,89,11
64768,-8067,109643,89,11
64776,-8067,109656,89,11
64784,-8067,109668,89,11
64792,-8067,109681,89,11
64800,-8067,109693,89,11
64808,-8067,109705,89,11
64816,-8067,109717,89,11
64824,-8067,109729,89,11
64832,-8066,109743,89,11
64840,-8066,109756,89,11
64848,-8066,109766,89,11
64856,-8068,109778,89,11
64864,-8068,109792,90,11
64872,-8068,109804,90,11
64880,-8067,109818,90,11
64888,-8067,109831,90,11
64896,-8067,109845,90,11
64904,-8065,109857,90,11
64912,-8063,109868,90,11
64920,-8061,109881,90,11
64928,-8058,109896,90,11
64936,-8058,109912,89,11
64944,-8058,109922,89,11
64952,-8058,109936,89,11
64960,-8058,109947,89,11
64968,-8059,109961,89,11
64976,-8059,109973,89,11
64984,-8059,109987,89,11
64992,-8059,110000,89,11
65000,-8059,110013,89,11
65008,-8059,110027,89,11
65016,-8059,110041,89,11
65024,-8059,110055,89,11
65032,-8059,110069,89,11
65040,-8059,110083,89,11
65048,-8060,110097,89,11
65056,-8060,110111,89,11
65064,-8061,110123,89,11
65072,-8061,110136,89,11
65080,-8061,110148,89,11
65088,-8063,110160,89,11
65096,-8064,110173,90,11
65104,-8064,110186,90,11
65112,-8064,110198,90,11
65120,-8065,110212,90,11
65128,-8068,110225,90,11
65136,-8068,110239,90,11
65144,-8069,110252,90,11
65152,-8069,110261,90,11
65160,-8069,110272,90,11
65168,-8069,110283,90,11
65176,-8069,110296,90,11
65184,-8069,110307,90,11
65192,-8070,110317,90,11
65200,-8070,110327,90,11
65208,-8070,110337,90,11
65216,-8070,110348,90,11
65224,-8070,110359,90,11
65232,-8070,110370,90,11
65240,-8070,110381,90,11
65248,-8070,110392,90,11
65256,-8070,110405,90,11
65264,-8070,110416,90,11
65272,-8070,110428,90,11
65280,-8070,110441,90,11
65288,-8070,110452,90,11
65296,-8070,110462,90,11
65304,-8070,110471,90,11
65312,-8070,110482,90,11
65320,-8067,110494,90,11
65328,-8067,110507,90,11
65336,-8066,110519,90,11
65344,-8061,110533,90,11
65352,-8061,110546,89,11
65360,-8061,110558,89,11
65368,-8060,110571,89,11
65376,-8058,110583,89,11
65384,-8058,110597,88,11
65392,-8058,110611,88,11
65400,-8058,110623,88,11
65408,-8058,110636,88,11
65416,-8058,110648,88,11
65424,-8058,110662,88,11
65432,-8058,110675,88,11
65440,-8058,110689,88,11
65448,-8058,110702,88,11
65456,-8058,110715,88,11
65464,-8058,110728,88,11
65472,-8058,110742,88,11
65480,-8058,110757,88,11
65488,-8058,110770,88,11
65496,-8058,110783,88,11
65504,-8055,110798,88,11
65512,-8053,110813,89,11
65520,-8053,110831,88,11
65528,-8053,110841,88,11
65536,-8052,110856,88,11
65544,-8052,110868,89,11
65552,-8052,110882,89,11
65560,-8052,110896,89,11
65568,-8052,110907,89,11
65576,-8052,110917,89,11
65584,-8052,110926,89,11
65592,-8052,110937,89,11
65600,-8052,110948,89,11
65608,-8052,110960,89,11
65616,-8052,110971,89,11
65624,-8052,110983,89,11
65632,-8052,110995,89,11
65640,-8052,111006,89,11
65648,-8052,111018,89,11
65656,-8052,111028,89,11
65664,-8052,111038,89,11
65672,-8052,111051,89,11
65680,-8052,111063,89,11
65688,-8052,111076,89,11
65696,-8052,111087,89,11
65704,-8052,111100,89,11
65712,-8048,111115,89,11
65720,-8047,111128,88,11
65728,-8047,111140,88,11
65736,-8047,111152,88,11
65744,-8047,111162,88,11
65752,-8047,111173,88,11
65760,-8047,111185,88,11
65768,-8047,111196,88,11
65776,-8047,111208,88,11
65784,-8047,111221,88,11
65792,-8047,111233,88,11
65800,-8047,111244,88,11
65808,-8047,111256,88,11
65816,-8047,111268,88,11
65824,-8047,111282,88,11
65832,-8047,111296,88,11
65840,-8046,111307,88,11
65848,-8046,111319,88,11
65856,-8046,111331,88,11
65864,-8046,111346,88,11
65872,-8046,111358,88,11
65880,-8046,111371,88,11
65888,-8046,111384,88,11
65896,-8046,111397,88,11
65904,-8046,111410,88,11
65912,-8046,111423,88,11
65920,-8046,111438,88,11
65928,-8046,111451,88,11
65936,-8046,111461,88,11
65944,-8045,111476,88,11
65952,-8042,111490,88,11
65960,-8042,111503,88,11
65968,-8042,111516,88,11
65976,-8042,111529,88,11
65984,-8042,111543,88,11
65992,-8042,111559,88,11
66000,-8042,111572,88,11
66008,-8042,111585,88,11
66016,-8042,111597,88,11
66024,-8042,111608,88,11
66032,-8042,111620,88,11
66040,-8042,111632,88,11
66048,-8042,111643,88,11
66056,-8042,111656,88,11
66064,-8042,111667,88,11
66072,-8042,111678,88,11
66080,-8042,111688,88,11
66088,-8042,111697,88,11
66096,-8042,111709,88,11
66104,-8042,111721,88,11
66112,-8042,111733,88,11
66120,-8042,111743,88,11
66128,-8042,111756,88,11
66136,-8042,111768,88,11
66144,-8040,111786,88,11
66152,-8038,111797,87,11
66160,-8038,111811,87,11
66168,-8039,111821,87,11
66176,-8039,111831,88,11
66184,-8039,111842,88,11
66192,-8039,111856,88,11
66200,-8039,111866,88,11
66208,-8039,111876,88,11
66216,-8039,111888,88,11
66224,-8039,111902,88,11
66232,-8039,111916,88,11
66240,-8039,111927,88,11
66248,-8039,111938,88,11
66256,-8039,111951,88,11
66264,-8039,111963,88,11
66272,-8039,111977,88,11
66280,-8039,111993,88,11
66288,-8038,112007,88,11
66296,-8038,112018,88,11
66304,-8038,112031,88,11
66312,-8038,112043,88,11
66320,-8037,112058,88,11
66328,-8036,112071,89,11
66336,-8036,112085,88,11
66344,-8036,112103,88,11
66352,-8036,112123,88,11
66360,-8036,112143,88,11
66368,-8032,112162,88,11
66376,-8032,112177,88,11
66384,-8032,112189,88,11
66392,-8032,112201,88,11
66400,-8031,112217,88,11
66408,-8030,112233,88,11
66416,-8030,112247,88,11
66424,-8030,112261,88,11
66432,-8030,112272,88,11
66440,-8030,112285,88,11
66448,-8030,112299,88,11
66456,-8031,112312,88,11
66464,-8031,112326,88,11
66472,-8031,112338,88,11
66480,-8031,112351,88,11
66488,-8031,112362,88,11
66496,-8031,112376,88,11
66504,-8032,112388,88,11
66512,-8031,112401,88,11
66520,-8031,112412,88,11
66528,-8028,112422,88,11
66536,-8028,112435,88,11
66544,-8028,112447,88,11
66552,-8028,112457,88,11
66560,-8028,112469,88,11
66568,-8028,112479,88,11
66576,-8028,112492,88,11
66584,-8028,112505,88,11
66592,-8028,112518,88,11
66600,-8028,112531,88,11
66608,-8030,112543,88,11
66616,-8034,112557,88,11
66624,-8034,112569,89,11
66632,-8033,112581,89,11
66640,-8033,112592,89,11
